Datetime,Open,High,Low,Close,Adj Close,Volume
2020-07-15 12:05:00-04:00,292.5572509765625,295.5439758300781,292.41876220703125,294.79119873046875,294.79119873046875,216175
2020-07-15 12:10:00-04:00,294.68402099609375,294.82000732421875,293.57403564453125,294.0260009765625,294.0260009765625,143462
2020-07-15 12:15:00-04:00,294.0972900390625,297.489990234375,293.7732849121094,297.005859375,297.005859375,267557
2020-07-15 12:20:00-04:00,297.0,297.55401611328125,295.2019958496094,295.5853576660156,295.5853576660156,162970
2020-07-15 12:25:00-04:00,295.6000061035156,298.6000061035156,295.53399658203125,298.1780090332031,298.1780090332031,164755
2020-07-15 12:30:00-04:00,298.16400146484375,299.19378662109375,297.2586975097656,298.1419982910156,298.1419982910156,166939
2020-07-15 12:35:00-04:00,298.14801025390625,300.6000061035156,297.6860046386719,299.29998779296875,299.29998779296875,273365
2020-07-15 12:40:00-04:00,299.2860107421875,300.4999694824219,298.7507629394531,300.41448974609375,300.41448974609375,144901
2020-07-15 12:45:00-04:00,300.4179992675781,302.35198974609375,300.16900634765625,301.14599609375,301.14599609375,270168
2020-07-15 12:50:00-04:00,301.1679992675781,301.61102294921875,300.5159912109375,301.3280029296875,301.3280029296875,154281
2020-07-15 12:55:00-04:00,301.3999938964844,303.0,300.85400390625,302.62200927734375,302.62200927734375,172195
2020-07-15 13:00:00-04:00,302.71600341796875,302.7939758300781,299.3999938964844,299.8320007324219,299.8320007324219,204583
2020-07-15 13:05:00-04:00,300.1260070800781,301.3999938964844,299.0899963378906,301.3999938964844,301.3999938964844,143717
2020-07-15 13:10:00-04:00,301.40252685546875,302.3999938964844,300.0790100097656,301.114990234375,301.114990234375,132508
2020-07-15 13:15:00-04:00,301.162109375,302.17974853515625,300.2139892578125,300.35601806640625,300.35601806640625,95403
2020-07-15 13:20:00-04:00,300.42999267578125,300.96533203125,299.93768310546875,300.18402099609375,300.18402099609375,80166
2020-07-15 13:25:00-04:00,300.29400634765625,300.6000061035156,298.5193786621094,300.00531005859375,300.00531005859375,133322
2020-07-15 13:30:00-04:00,300.0776062011719,301.3899841308594,299.82000732421875,300.87701416015625,300.87701416015625,104065
2020-07-15 13:35:00-04:00,301.0,301.6000061035156,300.32000732421875,300.32000732421875,300.32000732421875,86181
2020-07-15 13:40:00-04:00,300.44012451171875,301.06597900390625,300.13201904296875,300.79132080078125,300.79132080078125,52907
2020-07-15 13:45:00-04:00,300.8899841308594,301.70001220703125,300.61273193359375,300.61273193359375,300.61273193359375,77506
2020-07-15 13:50:00-04:00,300.64898681640625,300.98883056640625,299.2860107421875,299.47100830078125,299.47100830078125,100234
2020-07-15 13:55:00-04:00,299.4939880371094,300.3999938964844,299.43402099609375,300.0790100097656,300.0790100097656,105486
2020-07-15 14:00:00-04:00,300.0000305175781,300.79998779296875,298.81817626953125,300.5,300.5,135161
2020-07-15 14:05:00-04:00,300.5,301.4440002441406,300.052001953125,301.3580017089844,301.3580017089844,108447
2020-07-15 14:10:00-04:00,301.3999938964844,301.4840087890625,300.2959899902344,300.3240051269531,300.3240051269531,69055
2020-07-15 14:15:00-04:00,300.3892822265625,301.1139831542969,300.0,300.40350341796875,300.40350341796875,88372
2020-07-15 14:20:00-04:00,300.30999755859375,301.0,300.20001220703125,301.0,301.0,54366
2020-07-15 14:25:00-04:00,300.904052734375,301.3688049316406,300.20001220703125,301.101318359375,301.101318359375,73356
2020-07-15 14:30:00-04:00,301.3779602050781,301.9739990234375,301.01739501953125,301.7239990234375,301.7239990234375,114645
2020-07-15 14:35:00-04:00,301.79998779296875,302.197998046875,301.12799072265625,302.197998046875,302.197998046875,96778
2020-07-15 14:40:00-04:00,302.08380126953125,303.97601318359375,302.08380126953125,302.90203857421875,302.90203857421875,209477
2020-07-15 14:45:00-04:00,302.9040222167969,304.1000061035156,302.79998779296875,303.79608154296875,303.79608154296875,137940
2020-07-15 14:50:00-04:00,303.7699890136719,303.85797119140625,301.2279968261719,301.3999938964844,301.3999938964844,156401
2020-07-15 14:55:00-04:00,301.5480041503906,302.60943603515625,301.44598388671875,301.89801025390625,301.89801025390625,100085
2020-07-15 15:00:00-04:00,301.84197998046875,303.20001220703125,301.6260070800781,303.0196838378906,303.0196838378906,93122
2020-07-15 15:05:00-04:00,302.92437744140625,303.0,301.6340026855469,302.54400634765625,302.54400634765625,96248
2020-07-15 15:10:00-04:00,302.25201416015625,302.44219970703125,301.35400390625,301.60400390625,301.60400390625,72232
2020-07-15 15:15:00-04:00,301.552001953125,302.451171875,300.6000061035156,302.451171875,302.451171875,130530
2020-07-15 15:20:00-04:00,302.4779968261719,302.74798583984375,302.09100341796875,302.3080139160156,302.3080139160156,73263
2020-07-15 15:25:00-04:00,302.19805908203125,303.8059997558594,301.95404052734375,303.8059997558594,303.8059997558594,116433
2020-07-15 15:30:00-04:00,303.7959899902344,306.02398681640625,303.5140075683594,305.79949951171875,305.79949951171875,284020
2020-07-15 15:35:00-04:00,305.7969970703125,307.4639892578125,305.6583557128906,306.41204833984375,306.41204833984375,234750
2020-07-15 15:40:00-04:00,306.33001708984375,307.16400146484375,305.25201416015625,306.96600341796875,306.96600341796875,184376
2020-07-15 15:45:00-04:00,306.89910888671875,310.0,306.822021484375,309.7870178222656,309.7870178222656,364829
2020-07-15 15:50:00-04:00,309.6679992675781,309.6679992675781,307.67596435546875,308.5220031738281,308.5220031738281,268819
2020-07-15 15:55:00-04:00,308.489990234375,309.73602294921875,308.4159851074219,309.375,309.375,413823
2020-07-16 09:30:00-04:00,298.3999938964844,299.59686279296875,295.6239929199219,298.50201416015625,298.50201416015625,1016114
2020-07-16 09:35:00-04:00,298.7979736328125,303.55999755859375,297.29998779296875,302.85772705078125,302.85772705078125,556631
2020-07-16 09:40:00-04:00,302.90802001953125,303.760009765625,300.02252197265625,301.2834777832031,301.2834777832031,372778
2020-07-16 09:45:00-04:00,300.7980041503906,301.6759948730469,299.06201171875,301.3389892578125,301.3389892578125,334465
2020-07-16 09:50:00-04:00,301.3500061035156,301.5959777832031,297.5,298.67791748046875,298.67791748046875,255093
2020-07-16 09:55:00-04:00,298.5039978027344,298.5039978027344,296.29998779296875,296.4620056152344,296.4620056152344,301475
2020-07-16 10:00:00-04:00,296.5509948730469,297.1766662597656,293.59197998046875,295.37799072265625,295.37799072265625,348109
2020-07-16 10:05:00-04:00,295.3999938964844,295.90228271484375,293.20001220703125,295.3070068359375,295.3070068359375,283709
2020-07-16 10:10:00-04:00,295.39801025390625,296.786865234375,294.6300048828125,296.20001220703125,296.20001220703125,232014
2020-07-16 10:15:00-04:00,296.24798583984375,298.0,295.2961120605469,296.3999938964844,296.3999938964844,233729
2020-07-16 10:20:00-04:00,296.156005859375,297.70599365234375,295.43798828125,295.8009948730469,295.8009948730469,175853
2020-07-16 10:25:00-04:00,295.6520080566406,296.6473083496094,294.6040344238281,296.6236267089844,296.6236267089844,159248
2020-07-16 10:30:00-04:00,296.5480041503906,296.656005859375,295.00799560546875,296.60003662109375,296.60003662109375,126684
2020-07-16 10:35:00-04:00,296.68212890625,298.5979919433594,296.5419921875,297.79400634765625,297.79400634765625,249672
2020-07-16 10:40:00-04:00,297.7705383300781,299.639404296875,297.59716796875,299.3590087890625,299.3590087890625,245787
2020-07-16 10:45:00-04:00,299.33056640625,300.1260070800781,298.04998779296875,298.4939880371094,298.4939880371094,215445
2020-07-16 10:50:00-04:00,298.54400634765625,299.37799072265625,298.01800537109375,299.31036376953125,299.31036376953125,141982
2020-07-16 10:55:00-04:00,299.201416015625,299.37799072265625,295.8320007324219,296.198974609375,296.198974609375,204405
2020-07-16 11:00:00-04:00,296.3059997558594,296.969970703125,294.79998779296875,295.1745910644531,295.1745910644531,184205
2020-07-16 11:05:00-04:00,296.010009765625,296.26397705078125,294.7240295410156,295.2529602050781,295.2529602050781,195191
2020-07-16 11:10:00-04:00,295.21600341796875,296.38397216796875,294.9259948730469,295.6904296875,295.6904296875,164457
2020-07-16 11:15:00-04:00,296.07000732421875,296.7799987792969,294.98602294921875,296.2938537597656,296.2938537597656,152795
2020-07-16 11:20:00-04:00,296.3379821777344,297.47601318359375,296.00799560546875,296.68389892578125,296.68389892578125,147286
2020-07-16 11:25:00-04:00,296.79998779296875,297.88897705078125,296.5880126953125,297.31201171875,297.31201171875,149390
2020-07-16 11:30:00-04:00,297.3371887207031,297.493408203125,296.46014404296875,297.05780029296875,297.05780029296875,90273
2020-07-16 11:35:00-04:00,297.23846435546875,298.3999938964844,296.70001220703125,298.13800048828125,298.13800048828125,125238
2020-07-16 11:40:00-04:00,298.14776611328125,298.14776611328125,296.0,296.0,296.0,132824
2020-07-16 11:45:00-04:00,296.0267333984375,296.75396728515625,295.6200256347656,296.31231689453125,296.31231689453125,107005
2020-07-16 11:50:00-04:00,296.3133544921875,296.92999267578125,296.0240173339844,296.50201416015625,296.50201416015625,91344
2020-07-16 11:55:00-04:00,296.54998779296875,297.3999938964844,296.54998779296875,297.2460021972656,297.2460021972656,96091
2020-07-16 12:00:00-04:00,297.29498291015625,297.6600036621094,296.6000061035156,297.33453369140625,297.33453369140625,89666
2020-07-16 12:05:00-04:00,297.4939880371094,297.76800537109375,296.9179992675781,297.5379943847656,297.5379943847656,78847
2020-07-16 12:10:00-04:00,297.46600341796875,299.0913391113281,297.0740051269531,298.1299743652344,298.1299743652344,172279
2020-07-16 12:15:00-04:00,298.22210693359375,299.75,298.0870056152344,299.4700012207031,299.4700012207031,141858
2020-07-16 12:20:00-04:00,299.6000061035156,299.6000061035156,298.21099853515625,298.90399169921875,298.90399169921875,122926
2020-07-16 12:25:00-04:00,298.79998779296875,298.89398193359375,297.8680114746094,298.197998046875,298.197998046875,67132
2020-07-16 12:30:00-04:00,298.0979919433594,299.78997802734375,297.7564392089844,299.60400390625,299.60400390625,110045
2020-07-16 12:35:00-04:00,299.4280090332031,301.02398681640625,299.4280090332031,300.6919860839844,300.6919860839844,229752
2020-07-16 12:40:00-04:00,300.61224365234375,302.1360168457031,300.39398193359375,301.97198486328125,301.97198486328125,199564
2020-07-16 12:45:00-04:00,302.0,302.0899963378906,300.8059387207031,301.5311279296875,301.5311279296875,127169
2020-07-16 12:50:00-04:00,301.53900146484375,303.96002197265625,301.15435791015625,302.91522216796875,302.91522216796875,242922
2020-07-16 12:55:00-04:00,302.93682861328125,303.05999755859375,301.4779968261719,301.79998779296875,301.79998779296875,175868
2020-07-16 13:00:00-04:00,301.88800048828125,302.6000061035156,301.3760070800781,301.7860107421875,301.7860107421875,123483
2020-07-16 13:05:00-04:00,301.75726318359375,305.2539978027344,301.70001220703125,305.23699951171875,305.23699951171875,221918
2020-07-16 13:10:00-04:00,305.3179931640625,306.23797607421875,304.0140075683594,306.1583557128906,306.1583557128906,210417
2020-07-16 13:15:00-04:00,306.1455383300781,306.34197998046875,304.2659912109375,304.5719909667969,304.5719909667969,154593
2020-07-16 13:20:00-04:00,304.44158935546875,304.71112060546875,303.70001220703125,304.41876220703125,304.41876220703125,125454
2020-07-16 13:25:00-04:00,304.4580078125,305.04998779296875,304.08599853515625,305.04998779296875,305.04998779296875,117853
2020-07-16 13:30:00-04:00,305.1399841308594,305.3999938964844,302.04998779296875,302.64599609375,302.64599609375,213434
2020-07-16 13:35:00-04:00,302.58599853515625,303.3399963378906,302.0,302.42315673828125,302.42315673828125,136048
2020-07-16 13:40:00-04:00,302.45001220703125,302.81964111328125,300.71600341796875,301.5370178222656,301.5370178222656,193946
2020-07-16 13:45:00-04:00,301.60198974609375,303.39996337890625,301.46002197265625,303.01800537109375,303.01800537109375,139799
2020-07-16 13:50:00-04:00,303.13677978515625,303.2040100097656,301.93798828125,302.5539855957031,302.5539855957031,76726
2020-07-16 13:55:00-04:00,302.50274658203125,302.5539855957031,300.95001220703125,300.95965576171875,300.95965576171875,85313
2020-07-16 14:00:00-04:00,300.95574951171875,302.7080078125,300.9070739746094,301.92999267578125,301.92999267578125,89843
2020-07-16 14:05:00-04:00,302.0879821777344,302.938232421875,301.61798095703125,302.35662841796875,302.35662841796875,76223
2020-07-16 14:10:00-04:00,302.2560119628906,302.94000244140625,302.00250244140625,302.6819763183594,302.6819763183594,74453
2020-07-16 14:15:00-04:00,302.54998779296875,302.69000244140625,301.5320129394531,301.8110046386719,301.8110046386719,71394
2020-07-16 14:20:00-04:00,301.6100158691406,302.3110046386719,301.6000061035156,302.051025390625,302.051025390625,54323
2020-07-16 14:25:00-04:00,302.0989990234375,302.7980041503906,301.927001953125,302.78997802734375,302.78997802734375,52528
2020-07-16 14:30:00-04:00,302.7979736328125,304.59796142578125,302.72760009765625,304.52301025390625,304.52301025390625,151880
2020-07-16 14:35:00-04:00,304.57537841796875,305.7560119628906,304.0299987792969,304.69500732421875,304.69500732421875,194366
2020-07-16 14:40:00-04:00,304.60198974609375,305.0,303.6399841308594,303.73797607421875,303.73797607421875,116070
2020-07-16 14:45:00-04:00,303.740234375,303.78997802734375,302.00799560546875,302.0260009765625,302.0260009765625,151934
2020-07-16 14:50:00-04:00,302.1820068359375,302.84942626953125,301.25201416015625,301.33001708984375,301.33001708984375,132903
2020-07-16 14:55:00-04:00,301.41766357421875,302.04998779296875,300.22802734375,300.74700927734375,300.74700927734375,152935
2020-07-16 15:00:00-04:00,300.84600830078125,302.70001220703125,300.7760009765625,302.6759948730469,302.6759948730469,156467
2020-07-16 15:05:00-04:00,302.63677978515625,302.90802001953125,301.79998779296875,302.0779724121094,302.0779724121094,132676
2020-07-16 15:10:00-04:00,301.89862060546875,302.0439758300781,300.6399841308594,300.9375,300.9375,105077
2020-07-16 15:15:00-04:00,300.8500061035156,302.57598876953125,300.6399841308594,302.30133056640625,302.30133056640625,115245
2020-07-16 15:20:00-04:00,302.32501220703125,303.37799072265625,302.16400146484375,302.99798583984375,302.99798583984375,116529
2020-07-16 15:25:00-04:00,302.85687255859375,304.302001953125,302.1659851074219,304.19000244140625,304.19000244140625,135364
2020-07-16 15:30:00-04:00,304.19000244140625,304.31597900390625,303.30401611328125,303.9750061035156,303.9750061035156,112504
2020-07-16 15:35:00-04:00,303.94000244140625,304.83197021484375,303.29803466796875,303.3518371582031,303.3518371582031,155893
2020-07-16 15:40:00-04:00,303.39599609375,303.5479736328125,299.79998779296875,299.89398193359375,299.89398193359375,272577
2020-07-16 15:45:00-04:00,300.0,301.0,298.5260314941406,298.802001953125,298.802001953125,220515
2020-07-16 15:50:00-04:00,298.6000061035156,300.4999694824219,298.0,300.27642822265625,300.27642822265625,223489
2020-07-16 15:55:00-04:00,300.3139953613281,300.5,298.9447021484375,300.16400146484375,300.16400146484375,223051
